id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
3672416,UCJEPS,VASC,,PreservedSpecimen,17790b23-7e33-445a-9f49,JEPS121375,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Lilianae|Poales|Cyperaceae|Carex,Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,"Carex orestera",211163,Zika,Carex,,orestera,,,,,Species,,,,"P. F. Zika (original label determination). Isotype",,,"Isotype (Carex orestera Zika)","P. F. Zika, Steve Matson",,25338,2010-08-11,,2010,8,11,223,,"11 August 2010",,"Dry sunny steep S-facing subalpine talus, over dark metamorphic hornfels bedrock.",,"Cespitose, leaves blue-green.",,,,,,,,,,"Carex vernacula L. H. Bailey; Carex spectabilis Dewey; Carex helleri Mack.; Juncus drummondii E. Mey.",,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Above NW end of Gardisky Lake, Inyo National Forest.",,0,,37.958333,-119.255,,,,,,,,,3250,,,,,3250,,,preprocessed,"2014-04-07 08:31:42",JEPS121375,46,8f0a606b-aeef-4ca4-8909-c0409b507883,https://cch2.org/portal/collections/individual/index.php?occid=3672416
3410569,UCJEPS,VASC,,PreservedSpecimen,76ca615c-776e-4a88-91a6-b2071aa88cf7,JEPS16638,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Radicula|Radicula sinuata",Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,"Radicula sinuata var. integra",419202,Jeps.,Radicula,,sinuata,var.,integra,,,Morph,,,,,,,"Type (Radicula sinuata (Nutt.) Greene var. integra Jeps.)","Willis L. Jepson",,7354,1917-07-30,,1917,7,30,211,,"Jul 30 1917","county supplied by Wetherwax",,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"near Big Prospector Mdw.; White Mts., Silver Canyon; Silver Canyon, near Big Prospector Meadow",,0,,37.467519,-118.206183,WGS84,1000,,"UCBerkeley B",,Geolocate,,"2006-2015 archive backup file; Tue Jul 10 11:09:21 2012",2956,,,,,"9700 ft",,,preprocessed,"2019-11-26 13:35:46",JEPS16638,46,a45e264c-92e2-469a-8551-22a95109146f,https://cch2.org/portal/collections/individual/index.php?occid=3410569
3398314,UCJEPS,VASC,,PreservedSpecimen,43b5aa88-ce94-4f5c-8701-389063c5b7a2,JEPS2562,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Draba,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,"Draba californica",17496,"(Jeps.) Rollins & R.A. Price",Draba,,californica,,,,,Species,,,,,,,"Holotype (Draba cuneifolia Nutt. ex Torr. & A. Gray var. californica Jeps.)","Willis L. Jepson",,7261,1917-07-24,,1917,7,24,205,,"Jul 24 1917","county supplied by Wetherwax",,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"N. Fork Crooked Creek White Mts.; N fork of Crooked Creek, White Mts.",,0,,37.4989,-118.17255,WGS84,500,,"UCBerkeley B",,"New Biogeomancer (copied from UC1318264)",,"(copied from UC1318264)",3108,,,,,"10200 ft",,,preprocessed,"2019-11-26 16:55:55",JEPS2562,46,ad2472b4-cd79-4c77-8149-dc1a4a6dd988,https://cch2.org/portal/collections/individual/index.php?occid=3398314
3569293,UCJEPS,VASC,,PreservedSpecimen,2f1790d6-8b5e-468a-9e9a-d67e648c5e1b,JEPS2621,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Ericales,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,"Gymnosteris minuscula",,Jeps.,,,,,,,,,,,,,,,"Unspecified type (Gymnosteris minuscula Jeps.)","Willis L. Jepson",,7326,1917-07-27,,1917,7,27,208,,"Jul 27 1917","county supplied by Wetherwax",,,"corolla *really* white with a somewhat yellowish center, or fading yellowish",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Sheep Mt. White Mts.; Sheep Mt., White Mts.",,0,,37.533366,-118.216053,WGS84,1660,,"UCBerkeley B",,Geolocate,,"2006-2015 archive backup file; Mon Jun 25 14:39:57 2012",3596,,,,,"11800 ft",,,preprocessed,"2019-11-26 16:54:34",JEPS2621,46,00602f8a-7b03-4adb-b417-0fa3767ec00b,https://cch2.org/portal/collections/individual/index.php?occid=3569293
3547941,UCJEPS,VASC,,PreservedSpecimen,1204ba4a-5512-42c4-b352-c57cbccca8aa,JEPS2632,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Rosales|Rosaceae|Horkelia,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,"Horkelia hispidula",23228,Rydb.,Horkelia,,hispidula,,,,,Species,,,,,,,"Isotype (Horkelia hispidula Rydb.)","W. H. Shockley",,596,1888-08-19,,1888,8,19,232,,"Aug 19 1888",,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"White Mts., Mono Co.",,0,,37.683385,-118.25843,WGS84,23000,,"UCBerkeley B",,"Geolocate (copied from JEPS11482)",,"2006-2015 archive backup file; Wed Jul 18 15:34:34 2012",,,,,,,,,preprocessed,"2012-05-30 14:50:12",JEPS2632,46,cc8f17f7-667b-4344-83a4-cdc40e8c4bb4,https://cch2.org/portal/collections/individual/index.php?occid=3547941
3520383,UCJEPS,VASC,,PreservedSpecimen,8ae3ce9f-84a6-44e5-863c-0e9a914d5d46,JEPS2633,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Rosales|Rosaceae|Ivesia|Ivesia lycopodioides",Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,"Ivesia lycopodioides subsp. scandularis",42799,"(Rydb.) D.D. Keck",Ivesia,,lycopodioides,subsp.,scandularis,,,Subspecies,,,,,,,"Isotype (Horkelia scandularis Rydb.)|Isotype (Horkelia scandularis Rydb.)","W. H. Shockley",,572,,,,,,,,,"no date","mountain meadows",,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"White Mts.; ; White Mts., Mono Co.",,0,,37.61374,-118.237811,WGS84,10530,,"UCBerkeley B",,"Geolocate (copied from JEPS31395)",,"2006-2015 archive backup file; Tue Jun 26 14:35:58 2012",3657,,,,,"12000 ft",,,preprocessed,"2012-05-29 18:38:03",JEPS2633,46,4adf66e9-9f0d-4bcc-9100-857b56b08298,https://cch2.org/portal/collections/individual/index.php?occid=3520383
3472020,UCJEPS,VASC,,PreservedSpecimen,1db5486f-8a06-4da3-9755-2c93310a30c1,JEPS2676,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Lamiales|Orobanchaceae|Orthocarpus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,"Orthocarpus pilosus",73228,"S. Watson",Orthocarpus,,pilosus,,,,,Species,,,,,,,"Holotype (Orthocarpus pilosus S. Watson var. monensis Jeps.)|Type (Orthocarpus pilosus S. Watson var. monensis Jeps.)","Willis L. Jepson",,4431A,1911-07-17,,1911,7,17,198,,"Jul 17 1911",,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Bloody Canyon; ; Bloody Canyon, Mono Co.",,0,,37.8639,-119.197,NAD27,100,,,,"(copied from JEPS10735)",,"(copied from JEPS10735)",2895,,,,,"9500 ft",,,preprocessed,"2019-11-26 13:23:22",JEPS2676,46,cde55e34-d81b-4fe5-bfb0-49a006fd28c4,https://cch2.org/portal/collections/individual/index.php?occid=3472020
3569280,UCJEPS,VASC,,PreservedSpecimen,a2f8f2f2-4d48-4ae7-ad8a-6307956f185c,JEPS2683,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Boraginales|Boraginaceae|Hackelia,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,"Hackelia brevicula",204091,"(Jepson) J.L. Gentry",Hackelia,,brevicula,,,,,Species,,,,,,,"Type (Lappula coerulescens Rydb. var. brevicula Jeps.)","Willis L. Jepson",,7374,1917-08-02,,1917,8,2,214,,"Aug 2 1917","county supplied by Wetherwax",,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Poison Creek White Mts.; Poison Creek, White Mts.",,0,,37.511223,-118.17491,WGS84,200,,"UCBerkeley B",,"New Biogeomancer",,"2006-2015 archive backup file; Wed Feb 1 10:37:59 2012",3048,,,,,"10000 ft",,,preprocessed,"2019-11-26 17:14:47",JEPS2683,46,c81aef71-5e35-4d39-82b0-adfb248de5eb,https://cch2.org/portal/collections/individual/index.php?occid=3569280
3532448,UCJEPS,VASC,,PreservedSpecimen,0e77cbb3-6ef6-401c-b6e1-94715e3a89f1,JEPS2761,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales|Fabaceae|Astragalus|Astragalus lentiginosus",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,"Astragalus lentiginosus var. semotus",44956,Jeps.,Astragalus,,lentiginosus,var.,semotus,,,Morph,,,,,,,"Type (Astragalus lentiginosus Douglas ex Hook. var. semotus Jeps.)|Type (Astragalus lentiginosus Douglas ex Hook. var. semotus Jeps.)","Willis L. Jepson",,7280,1917-07-25,,1917,7,25,206,,"Jul 25 1917",,"rocky hillslope",,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Campito Mt. White Mountains; Campito Mt., White Mts.",,0,,37.497896,-118.201591,WGS84,630,,"UCBerkeley B",,"Geolocate (copied from JEPS11579)",,"2006-2015 archive backup file; Mon Jun 25 12:38:44 2012",3352,,,,,"11000 ft",,,preprocessed,"2019-12-02 10:34:53",JEPS2761,46,65781f30-1c6d-4968-9a36-75a42d0f8fe2,https://cch2.org/portal/collections/individual/index.php?occid=3532448
3544859,UCJEPS,VASC,,PreservedSpecimen,01a7df63-4d49-4741-8e1c-7ebd58892739,JEPS2800,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Ericales|Polemoniaceae|Polemonium,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,"Polemonium chartaceum",74630,"H. Mason",Polemonium,,chartaceum,,,,,Species,,,,,,,"Type (Polemonium chartaceum H. Mason)","Willis L. Jepson",,7383,1917-08-03,,1917,8,3,215,,"Aug 3 1917",,,,"""corolla most beautiful sky blue",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"White Mountain Peak; ; White Mt. Peak",,0,,37.63427,-118.255535,WGS84,100,,"UCBerkeley B",,"Geolocate (copied from RSA167103)",,"2006-2015 archive backup file; Thu Jun 21 09:50:17 2012",4337,,,,,"14230 ft",,,preprocessed,"2019-11-26 14:46:33",JEPS2800,46,303f8e87-4ef1-41d2-ae81-64a7368029e9,https://cch2.org/portal/collections/individual/index.php?occid=3544859
3373974,UCJEPS,VASC,,PreservedSpecimen,8c4433a5-c27e-4c96-8e57-42eaf12bfb1d,JEPS2851,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Senecio,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,"Senecio pattersonensis",211817,Hoover,Senecio,,pattersonensis,,,,,Species,,,,,,,"Isotype (Senecio revolutus Hoover)|Type (Senecio revolutus Hoover)","R. F. Hoover",,5550,1941-07-29,,1941,7,29,210,,"Jul 29 1941",,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Mt. Patterson Sweetwater Mts.; Mt. Patterson, Sweetwater Mts., Mono Co.",,0,,38.438147,-119.306524,WGS84,1850,,"UCBerkeley B",,Geolocate,,"2006-2015 archive backup file; Wed Jun 13 10:38:53 2012",,,,,,,,,preprocessed,"2012-05-30 08:25:10",JEPS2851,46,16f73f80-b4e3-4eec-b467-402b72229d7e,https://cch2.org/portal/collections/individual/index.php?occid=3373974
3215477,UCJEPS,VASC,,PreservedSpecimen,5a1e2913-e58d-4673-ac0d-8c80e754e513,JEPS32951,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Rosales|Rosaceae|Potentilla,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,"Potentilla morefieldii",28671,Ertter,Potentilla,,morefieldii,,,,,Species,,,,,,,"Holotype (Potentilla morefieldii Ertter)","K. K. Muller",,1064,1960-07-15,,1960,7,15,197,,"Jul 15 1960",,"matted on open dolomite slopes",,"F C. yellow",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"above Barcroft Laboratory; White Mountains",,0,,37.624397,-118.23926,WGS84,1000,,"UCBerkeley B",,"Geolocate (copied from HSC86606)",,"2006-2015 archive backup file; Thu Jun 21 12:17:53 2012",3962,,,,,"13000 ft",,,preprocessed,"2012-05-30 09:38:07",JEPS32951,46,cd8d32c9-03ff-4967-b89b-a2fb351e3471,https://cch2.org/portal/collections/individual/index.php?occid=3215477
3216216,UCJEPS,VASC,,PreservedSpecimen,0b1eb1c5-53ba-4aaf-ab94-5ec2b2ef0889,JEPS33191,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales|Fabaceae|Trifolium|Trifolium andersonii",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,"Trifolium andersonii var. beatleyae",52369,"(J.M. Gillett) Isely",Trifolium,,andersonii,var.,beatleyae,,,Morph,,,,,,,"Isotype (Trifolium monoense Greene)","W. H. Shockley",,460,1886-07-01,,1886,7,1,182,212,"Jul 1886","label reads ""July '86 Aug. 88",,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"White Mountains",,0,,37.61374,-118.237811,WGS84,10530,,"UCBerkeley B",,"Geolocate (copied from JEPS31395)",,"2006-2015 archive backup file; Tue Jun 26 14:35:58 2012",3657,,,,,"12000 ft",,,preprocessed,"2018-03-05 16:41:20",JEPS33191,46,8c85c099-6b4b-43ab-9cac-a04a4e94e186,https://cch2.org/portal/collections/individual/index.php?occid=3216216
3400239,UCJEPS,VASC,,PreservedSpecimen,cae5cfa2-e4ff-4e36-8cc5-4be2da5f65f4,JEPS44279,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Rosales|Rosaceae|Potentilla,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,"Potentilla pseudosericea",28715,Rydb.,Potentilla,,pseudosericea,,,,,Species,,,,,,,"Type (Potentilla pseudosericea Rydb.)|Syntype (Potentilla pseudosericea Rydb.)","W. H. Shockley",,592,1888-08-19,,1888,8,19,232,,"Aug 19 1888","very nearly, new to U.S.",,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"White Mts.; ; White Mts., Mono Co.",,0,,37.683385,-118.25843,WGS84,23000,,"UCBerkeley B",,"Geolocate (copied from JEPS11482)",,"2006-2015 archive backup file; Wed Jul 18 15:34:34 2012",,,,,,,,,preprocessed,"2012-05-29 16:27:55",JEPS44279,46,bf39a374-1304-466f-99e6-6b80e706075c,https://cch2.org/portal/collections/individual/index.php?occid=3400239
3425008,UCJEPS,VASC,,PreservedSpecimen,c917efef-1a9e-4cb8-b910-4d05e79be3a2,JEPS47696,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Caryophyllanae|Caryophyllales|Polygonaceae|Eriogonum,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,"Eriogonum gracilipes",114015,"S. Watson",Eriogonum,,gracilipes,,,,,Species,,,,,,,"Isotype (Eriogonum gracilipes S. Watson)","W. H. Shockley",,580,1888-08-01,,1888,8,1,214,244,"Aug. 1888","Date given as ""Aug. 1888"". Label on sheet says ""White Mts"", 13000'; label in packet says ""Summit White Mt 13500""",,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"summit White Mt. White Mt.",,0,,37.632095,-118.252016,WGS84,785,,"UCBerkeley B",,Geolocate,,"2006-2015 archive backup file; Thu Jun 21 10:35:01 2012",4114,,,,,"13500 ft",,,preprocessed,"2012-05-29 19:19:46",JEPS47696,46,28958c31-a047-41bd-b7d5-50bcd0f3ab28,https://cch2.org/portal/collections/individual/index.php?occid=3425008
3313299,UCJEPS,VASC,,PreservedSpecimen,7d688595-06e6-4448-b78f-b700c01c8e2b,JEPS53495,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Draba,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,"Draba californica",17496,"(Jeps.) Rollins & R.A. Price",Draba,,californica,,,,,Species,,,,,,,"Holotype (Draba cuneifolia Nutt. ex Torr. & A. Gray var. californica Jeps.)","Willis L. Jepson",,7261,1917-07-24,,1917,7,24,205,,"Jul 24 1917",,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"North Fork Crooked Creek White Mountains; North Fork Crooked Creek, White Mts.",,0,,37.4989,-118.17255,WGS84,500,,"UCBerkeley B",,"New Biogeomancer (copied from UC1318264)",,"(copied from UC1318264)",3108,,,,,"10200 ft",,,preprocessed,"2019-11-26 12:52:42",JEPS53495,46,21a40da6-504e-45d2-864d-8336f18efdda,https://cch2.org/portal/collections/individual/index.php?occid=3313299
3267604,UCJEPS,VASC,,PreservedSpecimen,f94ea5c4-18c6-47fc-bd0d-940485ac2011,JEPS53523,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Draba|Draba oligosperma",Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,"Draba oligosperma var. subsessilis",46950,"(S. Watson) O.E. Schulz",Draba,,oligosperma,var.,subsessilis,,,Morph,,,,,,,"Isotype (Draba subsessilis S. Watson)","W. H. Shockley",,455,1886-07-22,,1886,7,22,203,,"Jul 22 1886",,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"White Mts.",,0,,37.622969,-118.239045,WGS84,1000,,"UCBerkeley B",,"Geolocate (copied from UC90386)",,"2006-2015 archive backup file; Thu Jun 21 12:11:22 2012",3962,,,,,"13000 ft",,,preprocessed,"2012-05-30 08:30:51",JEPS53523,46,8852b355-4614-49c4-a9d7-e9b8d980293b,https://cch2.org/portal/collections/individual/index.php?occid=3267604
3363340,UCJEPS,VASC,,PreservedSpecimen,a0b29b0e-1e6d-4624-9b73-d4ddab02568d,JEPS97167,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Lilianae|Poales|Cyperaceae|Carex,Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,"Carex tiogana",104012,"D.W. Taylor & J.D. Mastrog.",Carex,,tiogana,,,,,Species,,,,,,,"Isotype (Carex tiogana D. W. Taylor & J. D. Mastrog.)","Dean W. Taylor, Kathleen A. Teare",,9981,1988-07-17,,1988,7,17,199,,"Jul 17 1988","SW 1/4 of section 26; coordinates corrected","moist turf on metamorphic (carbonaceous marble)",,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"S shore of small lake at NW base of trail to saddle betw. Koip and Parker peaks Headwaters of Parker Creek; Mono Basin, Parker Creek drainage",,0,,37.835278,-119.1975,,,,,,,,,3307,,,,,"10850 ft",,,preprocessed,"2012-05-29 16:03:18",JEPS97167,46,ca9bfaaf-3515-4f9f-80d5-cc4aaa0760c8,https://cch2.org/portal/collections/individual/index.php?occid=3363340
3402929,UCJEPS,VASC,,PreservedSpecimen,744a31b3-5c6c-40e1-8ef8-5de545dae8dd,UC101072,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Senecio|Senecio flaccidus",Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,"Senecio flaccidus var. monoensis",205867,"(E. Greene) B.L. Turner & T.M. Barkley",Senecio,,flaccidus,var.,monoensis,,,Subspecies,,,,,,,"Type (Senecio monoensis Greene)","A. A. Heller",,8330,1906-05-25,,1906,5,25,145,,"May 25 1906",,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"near Southern Belle Mine; ; near Southern Belle Mine, Mono Co.",,0,,37.461327,-118.316476,WGS84,300,,"UCBerkeley B",,GEOLocate,,"georef from 2006-2015 archive backup file; Thu Dec 20 16:12:34 2012; (copied from UC162383)",,,,,,,,,preprocessed,"2012-05-30 20:59:24",UC101072,46,b577586d-5024-414b-97ac-7eb9f341aae9,https://cch2.org/portal/collections/individual/index.php?occid=3402929
3355113,UCJEPS,VASC,,PreservedSpecimen,d03296a8-a880-4278-8fbf-f2c90ea7cfd6,UC114487,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Rosales|Rosaceae|Potentilla,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,"Potentilla pseudosericea",28715,Rydb.,Potentilla,,pseudosericea,,,,,Species,,,,,,,"Isolectotype (Potentilla pseudosericea Rydb.)","W. H. Shockley",,592,1888-08-19,,1888,8,19,232,,"Aug 19 1888","Very nearly new to United States. Watson""",,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"White Mountains; ; White Mountains, Mono Co.",,0,,37.624397,-118.23926,WGS84,1000,,"UCBerkeley B",,GEOLocate,,"georef from 2006-2015 archive backup file; Thu Jun 21 12:17:53 2012; (copied from HSC86606)",3962,,,,,"13000 ft",,,preprocessed,"2012-05-30 22:15:22",UC114487,46,87977a53-20fe-469e-8759-dac5f0c5cebe,https://cch2.org/portal/collections/individual/index.php?occid=3355113
3545068,UCJEPS,VASC,,PreservedSpecimen,fc297218-090f-476f-8f87-cc3db4a5727d,UC114507,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Rosales|Rosaceae|Ivesia|Ivesia lycopodioides",Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,"Ivesia lycopodioides subsp. scandularis",42799,"(Rydb.) D.D. Keck",Ivesia,,lycopodioides,subsp.,scandularis,,,Subspecies,,,,,,,"Isotype (Horkelia scandularis Rydb.)","W. H. Shockley",,572,1888-08-01,,1888,8,1,214,,"Aug 1 1888",,"mountain meadows",,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"White Mts.; ; White Mts., Mono Co.",,0,,37.61374,-118.237811,WGS84,10530,,"UCBerkeley B",,GEOLocate,,"georef from 2006-2015 archive backup file; Tue Jun 26 14:35:58 2012; (copied from JEPS31395)",3657,,,,,"12000 ft",,,preprocessed,"2012-05-31 06:41:31",UC114507,46,c7d891c1-e9a0-4427-9274-c945620b7de0,https://cch2.org/portal/collections/individual/index.php?occid=3545068
3403867,UCJEPS,VASC,,PreservedSpecimen,666f7c7d-b842-4aab-ab3b-6903962a3b15,UC117764,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Draba|Draba oligosperma",Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,"Draba oligosperma var. oligosperma",46948,,Draba,,oligosperma,var.,oligosperma,,,Morph,,,,,,,"Isotype (Draba subsessilis S. Watson)","W. H. Shockley",,455,1886-07-01,,1886,7,1,182,214,"Jul 1 1886-Aug 1 1888","Dates as ""July '86, Aug. '88",,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"White Mts.; ; White Mts., Mono Co.",,0,,37.623,-118.239,WGS84,1000,,"UCBerkeley A",,GEOLocate,,"georef from old CCH cumulative file; (copied from UC90386)",914,,,,,"3000 ft",,,preprocessed,"2012-05-31 06:41:49",UC117764,46,4c63e702-acf4-4008-b714-94ec9bd7d8a2,https://cch2.org/portal/collections/individual/index.php?occid=3403867
3551121,UCJEPS,VASC,,PreservedSpecimen,d8a9d744-f9ab-486f-b572-9bf18b0f1e8c,UC1364152,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Draba,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,"Draba subumbellata",17640,"Rollins & R.A. Price",Draba,,subumbellata,,,,,Species,,,,,,,"Isotype (Draba subumbellata Rollins & R. A. Price)","Victor Duran",,2821a,1930-07-26,,1930,7,26,207,,"Jul 26 1930",,"Hillsides and flats in drained open area; mixed with D. oligosperma (Duran 2821).",,"cushion plant",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"flats near White Mountain Peak; White Mountains, near White Mountain Peak",,0,,37.632095,-118.252016,WGS84,785,,"UCBerkeley B",,GEOLocate,,"georef from 2006-2015 archive backup file; Thu Jun 21 10:36:01 2012; (copied from JEPS47696)",4114,,,,,"13500 ft",,,preprocessed,"2012-05-31 13:52:43",UC1364152,46,3a3ba0af-3a99-46c1-882f-0c9a1f0928f4,https://cch2.org/portal/collections/individual/index.php?occid=3551121
