gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2092600376				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS549374309	OBS549374309		obsr785343		1													PRESENT																							2017-11-12		316	316	2017	11	12												NORTH_AMERICA				US	California	Mono		Sierra Nevada Aquatic Research Lab (SNARL)									37.614006	-118.83262																																																	avibase-3558066B	Megaceryle alcyon (Linnaeus, 1758)								Animalia	Chordata	Aves	Coraciiformes		Alcedinidae				Megaceryle	Megaceryle			alcyon			SPECIES		Belted Kingfisher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:15:00.438Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2475472	2475472	1	44	212	1447	2984	2475462		2475472	Megaceryle alcyon	Megaceryle alcyon (Linnaeus, 1758)	Megaceryle alcyon		DWC_ARCHIVE	2025-02-05T04:15:00.438Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2092588971				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS549374310	OBS549374310		obsr785343		2													PRESENT																							2017-11-12		316	316	2017	11	12												NORTH_AMERICA				US	California	Mono		Sierra Nevada Aquatic Research Lab (SNARL)									37.614006	-118.83262																																																	avibase-05FF3C9B	Junco hyemalis (Linnaeus, 1758)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Junco	Junco			hyemalis			SPECIES		Dark-eyed Junco		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:15:00.407Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	9362842	9362842	1	44	212	729	9410667	2492009		9362842	Junco hyemalis	Junco hyemalis (Linnaeus, 1758)	Junco hyemalis		DWC_ARCHIVE	2025-02-05T04:15:00.407Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2091416614				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531579154	OBS531579154		obsr139526		4													PRESENT																							2017-09-03		246	246	2017	9	3												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-A5F09E05	Melospiza melodia (A.Wilson, 1810)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Melospiza	Melospiza			melodia			SPECIES		Song Sparrow		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.227Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2492196	2492196	1	44	212	729	9410667	2492191		2492196	Melospiza melodia	Melospiza melodia (A.Wilson, 1810)	Melospiza melodia		DWC_ARCHIVE	2025-02-05T04:13:45.227Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2091413965				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531580185	OBS531580185		obsr139526		4													PRESENT																							2017-09-03		246	246	2017	9	3												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-C86D078E	Agelaius phoeniceus (Linnaeus, 1766)								Animalia	Chordata	Aves	Passeriformes		Icteridae				Agelaius	Agelaius			phoeniceus			SPECIES		Red-winged Blackbird		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.220Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	9409198	9409198	1	44	212	729	6176	2484444		9409198	Agelaius phoeniceus	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		DWC_ARCHIVE	2025-02-05T04:13:45.220Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2091410051				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531572979	OBS531572979		obsr139526		1													PRESENT																							2017-09-04		247	247	2017	9	4												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-A6C0C4A9	Setophaga petechia (Linnaeus, 1766)								Animalia	Chordata	Aves	Passeriformes		Parulidae				Setophaga	Setophaga			petechia			SPECIES		Yellow Warbler		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.187Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	7341834	7341834	1	44	212	729	5263	2489984		7341834	Setophaga petechia	Setophaga petechia (Linnaeus, 1766)	Setophaga petechia		DWC_ARCHIVE	2025-02-05T04:13:45.187Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2091402786				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531579153	OBS531579153		obsr139526		5													PRESENT																							2017-09-03		246	246	2017	9	3												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-CD5C21CA	Spinus psaltria (Say, 1822)								Animalia	Chordata	Aves	Passeriformes		Fringillidae				Spinus	Spinus			psaltria			SPECIES		Lesser Goldfinch		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.221Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5231647	5231647	1	44	212	729	5242	8051475		5231647	Spinus psaltria	Spinus psaltria (Say, 1822)	Spinus psaltria		DWC_ARCHIVE	2025-02-05T04:13:45.221Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2091400309				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531579704	OBS531579704		obsr139526		1													PRESENT																							2017-09-03		246	246	2017	9	3												NORTH_AMERICA				US	California	Mono		(37.6139,-118.8367)									37.613934	-118.8367																																																	avibase-66AA469C	Vireo gilvus (Vieillot, 1808)								Animalia	Chordata	Aves	Passeriformes		Vireonidae				Vireo	Vireo			gilvus			SPECIES		Warbling Vireo		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.222Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2487446	2487446	1	44	212	729	9358	2487406		2487446	Vireo gilvus	Vireo gilvus (Vieillot, 1808)	Vireo gilvus		DWC_ARCHIVE	2025-02-05T04:13:45.222Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2091399731				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531579158	OBS531579158		obsr139526		1													PRESENT																							2017-09-03		246	246	2017	9	3												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-58E25701	Pipilo maculatus Swainson, 1827								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Pipilo	Pipilo			maculatus			SPECIES		Spotted Towhee		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.219Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	9709230	9709230	1	44	212	729	9410667	2491204		9709230	Pipilo maculatus	Pipilo maculatus Swainson, 1827	Pipilo maculatus		DWC_ARCHIVE	2025-02-05T04:13:45.219Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2091398573				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531579703	OBS531579703		obsr139526		1													PRESENT																							2017-09-03		246	246	2017	9	3												NORTH_AMERICA				US	California	Mono		(37.6139,-118.8367)									37.613934	-118.8367																																																	avibase-F6CA75F0	Contopus sordidulus P.L.Sclater, 1859								Animalia	Chordata	Aves	Passeriformes		Tyrannidae				Contopus	Contopus			sordidulus			SPECIES		Western Wood-Pewee		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.223Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229754	5229754	1	44	212	729	5291	2483729		5229754	Contopus sordidulus	Contopus sordidulus P.L.Sclater, 1859	Contopus sordidulus		DWC_ARCHIVE	2025-02-05T04:13:45.223Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2091398191				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531579710	OBS531579710		obsr139526		1													PRESENT																							2017-09-03		246	246	2017	9	3												NORTH_AMERICA				US	California	Mono		(37.6139,-118.8367)									37.613934	-118.8367																																																	avibase-4BB4F257	Archilochus alexandri (Bourcier & Mulsant, 1846)								Animalia	Chordata	Aves	Apodiformes		Trochilidae				Archilochus	Archilochus			alexandri			SPECIES		Black-chinned Hummingbird		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T01:03:39.634Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5228513	5228513	1	44	212	1448	5289	2476402		5228513	Archilochus alexandri	Archilochus alexandri (Bourcier & Mulsant, 1846)	Archilochus alexandri		DWC_ARCHIVE	2025-02-05T01:03:39.634Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2091397076				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531579160	OBS531579160		obsr139526		1													PRESENT																							2017-09-03		246	246	2017	9	3												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-F93AC929	Callipepla californica (Shaw, 1798)								Animalia	Chordata	Aves	Galliformes		Odontophoridae				Callipepla	Callipepla			californica			SPECIES		California Quail		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T01:03:39.596Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5228080	5228080	1	44	212	723	9325	2474205		5228080	Callipepla californica	Callipepla californica (Shaw, 1798)	Callipepla californica		DWC_ARCHIVE	2025-02-05T01:03:39.596Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2091396702				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531579701	OBS531579701		obsr139526		1													PRESENT																							2017-09-03		246	246	2017	9	3												NORTH_AMERICA				US	California	Mono		(37.6139,-118.8367)									37.613934	-118.8367																																																	avibase-29967541	Spizella breweri Cassin, 1856								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Spizella	Spizella			breweri			SPECIES		Brewer's Sparrow		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.215Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2492099	2492099	1	44	212	729	9410667	2492093		2492099	Spizella breweri	Spizella breweri Cassin, 1856	Spizella breweri		DWC_ARCHIVE	2025-02-05T04:13:45.215Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2091395286				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531572978	OBS531572978		obsr139526		2													PRESENT																							2017-09-04		247	247	2017	9	4												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-58E25701	Pipilo maculatus Swainson, 1827								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Pipilo	Pipilo			maculatus			SPECIES		Spotted Towhee		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.179Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	9709230	9709230	1	44	212	729	9410667	2491204		9709230	Pipilo maculatus	Pipilo maculatus Swainson, 1827	Pipilo maculatus		DWC_ARCHIVE	2025-02-05T04:13:45.179Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2091395107				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531572511	OBS531572511		obsr139526		1													PRESENT																							2017-09-05		248	248	2017	9	5												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-FFF61080	Leiothlypis celata (Say, 1822)								Animalia	Chordata	Aves	Passeriformes		Parulidae				Leiothlypis	Leiothlypis			celata			SPECIES		Orange-crowned Warbler		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.174Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	8169649	8169649	1	44	212	729	5263	7467942		8169649	Leiothlypis celata	Leiothlypis celata (Say, 1822)	Leiothlypis celata		DWC_ARCHIVE	2025-02-05T04:13:45.174Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2091393293				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531572513	OBS531572513		obsr139526		2													PRESENT																							2017-09-05		248	248	2017	9	5												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-29967541	Spizella breweri Cassin, 1856								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Spizella	Spizella			breweri			SPECIES		Brewer's Sparrow		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.186Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2492099	2492099	1	44	212	729	9410667	2492093		2492099	Spizella breweri	Spizella breweri Cassin, 1856	Spizella breweri		DWC_ARCHIVE	2025-02-05T04:13:45.186Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2091386548				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531572512	OBS531572512		obsr139526		3													PRESENT																							2017-09-05		248	248	2017	9	5												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-0ADA5F17	Piranga ludoviciana (A.Wilson, 1811)								Animalia	Chordata	Aves	Passeriformes		Cardinalidae				Piranga	Piranga			ludoviciana			SPECIES		Western Tanager		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.186Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2488484	2488484	1	44	212	729	9285	2488483		2488484	Piranga ludoviciana	Piranga ludoviciana (A.Wilson, 1811)	Piranga ludoviciana		DWC_ARCHIVE	2025-02-05T04:13:45.186Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2090962548				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531579705	OBS531579705		obsr139526		6													PRESENT																							2017-09-03		246	246	2017	9	3												NORTH_AMERICA				US	California	Mono		(37.6139,-118.8367)									37.613934	-118.8367																																																	avibase-45D829B3	Pipilo chlorurus (Audubon, 1839)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Pipilo	Pipilo			chlorurus			SPECIES		Green-tailed Towhee		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.228Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2491276	2491276	1	44	212	729	9410667	2491204		2491276	Pipilo chlorurus	Pipilo chlorurus (Audubon, 1839)	Pipilo chlorurus		DWC_ARCHIVE	2025-02-05T04:13:45.228Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2090954213				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531572990	OBS531572990		obsr139526		2													PRESENT																							2017-09-04		247	247	2017	9	4												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-A5F09E05	Melospiza melodia (A.Wilson, 1810)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Melospiza	Melospiza			melodia			SPECIES		Song Sparrow		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T01:03:39.572Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2492196	2492196	1	44	212	729	9410667	2492191		2492196	Melospiza melodia	Melospiza melodia (A.Wilson, 1810)	Melospiza melodia		DWC_ARCHIVE	2025-02-05T01:03:39.572Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2090952898				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531579708	OBS531579708		obsr139526		1													PRESENT																							2017-09-03		246	246	2017	9	3												NORTH_AMERICA				US	California	Mono		(37.6139,-118.8367)									37.613934	-118.8367																																																	avibase-0ADA5F17	Piranga ludoviciana (A.Wilson, 1811)								Animalia	Chordata	Aves	Passeriformes		Cardinalidae				Piranga	Piranga			ludoviciana			SPECIES		Western Tanager		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.222Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2488484	2488484	1	44	212	729	9285	2488483		2488484	Piranga ludoviciana	Piranga ludoviciana (A.Wilson, 1811)	Piranga ludoviciana		DWC_ARCHIVE	2025-02-05T04:13:45.222Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2090951205				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531572499	OBS531572499		obsr139526		2													PRESENT																							2017-09-05		248	248	2017	9	5												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-F93AC929	Callipepla californica (Shaw, 1798)								Animalia	Chordata	Aves	Galliformes		Odontophoridae				Callipepla	Callipepla			californica			SPECIES		California Quail		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.194Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5228080	5228080	1	44	212	723	9325	2474205		5228080	Callipepla californica	Callipepla californica (Shaw, 1798)	Callipepla californica		DWC_ARCHIVE	2025-02-05T04:13:45.194Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2090949634				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531580181	OBS531580181		obsr139526		4													PRESENT																							2017-09-03		246	246	2017	9	3												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-45D829B3	Pipilo chlorurus (Audubon, 1839)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Pipilo	Pipilo			chlorurus			SPECIES		Green-tailed Towhee		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.208Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2491276	2491276	1	44	212	729	9410667	2491204		2491276	Pipilo chlorurus	Pipilo chlorurus (Audubon, 1839)	Pipilo chlorurus		DWC_ARCHIVE	2025-02-05T04:13:45.208Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2090946459				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531572507	OBS531572507		obsr139526		1													PRESENT																							2017-09-05		248	248	2017	9	5												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-1F09CCCC	Cardellina pusilla (A.Wilson, 1811)								Animalia	Chordata	Aves	Passeriformes		Parulidae				Cardellina	Cardellina			pusilla			SPECIES		Wilson's Warbler		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T04:13:45.221Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	7341606	7341606	1	44	212	729	5263	2489633		7341606	Cardellina pusilla	Cardellina pusilla (A.Wilson, 1811)	Cardellina pusilla		DWC_ARCHIVE	2025-02-05T04:13:45.221Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
2090945166				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS531572505	OBS531572505		obsr139526		1													PRESENT																							2017-09-05		248	248	2017	9	5												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-B9B272F4	Corvus corax Linnaeus, 1758								Animalia	Chordata	Aves	Passeriformes		Corvidae				Corvus	Corvus			corax			SPECIES		Common Raven		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T01:03:39.569Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2482492	2482492	1	44	212	729	5235	2482468		2482492	Corvus corax	Corvus corax Linnaeus, 1758	Corvus corax		DWC_ARCHIVE	2025-02-05T01:03:39.569Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
