id,uuid,observed_on_string,observed_on,time_observed_at,user_id,user_login,user_name,created_at,quality_grade,url,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
14166443,1fb7436d-e1a2-4e0e-b392-6c1e9c2f4a2b,Sat Jul 07 2018 13:27:25 GMT-0700 (PDT),2018-07-07,2018-07-07 20:27:25 UTC,1068470,jshurin,,2018-07-08 14:42:28 UTC,needs_id,https://www.inaturalist.org/observations/14166443,https://static.inaturalist.org/photos/21003364/medium.jpg,"",,3,0,false,3,"Deer Crk, Mammoth Lakes, CA, US",37.613525,-118.83223,12,,,Large Crane Flies,Tipulidae,Large Crane Flies,Insecta,51225,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,,,
14202563,04b55dc9-26ca-4d27-bc7a-4a529adfec76,Mon Jul 09 2018 09:49:59 GMT-0700 (PDT),2018-07-09,2018-07-09 16:49:59 UTC,1068470,jshurin,,2018-07-09 16:52:19 UTC,research,https://www.inaturalist.org/observations/14202563,https://static.inaturalist.org/photos/21065113/medium.jpg,"",,2,0,false,3,"901–1007 Mount Morrision Rd, Mammoth Lakes, CA, US",37.612655,-118.8300033333,4,,,Ponderosa Pine Bark Borer,Acanthocinus princeps,Ponderosa Pine Bark Borer,Insecta,50261,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Acanthocinus,Acanthocinus princeps,
14461083,51929043-b271-4290-b316-44a24ad9508d,Tue Jul 17 2018 09:38:14 GMT-0700 (PDT),2018-07-17,2018-07-17 16:38:14 UTC,1068470,jshurin,,2018-07-17 23:25:40 UTC,research,https://www.inaturalist.org/observations/14461083,https://static.inaturalist.org/photos/21523450/medium.jpg,"",,1,0,false,3,"901–1007 Mount Morrision Rd, Mammoth Lakes, CA, US",37.6125716667,-118.8298333333,12,,,Ornate Checkered Beetle,Trichodes ornatus,Ornate Checkered Beetle,Insecta,61157,Animalia,Arthropoda,Insecta,Coleoptera,Cleridae,Trichodes,Trichodes ornatus,
14605702,8c265399-e957-40cd-9df5-a11f828d2a98,Sat Jul 21 2018 15:40:29 GMT-0700 (PDT),2018-07-21,2018-07-21 22:40:29 UTC,1068470,jshurin,,2018-07-22 14:42:05 UTC,needs_id,https://www.inaturalist.org/observations/14605702,https://static.inaturalist.org/photos/21774069/medium.jpg,"",,6,0,false,3,"Mono County, UCNRS, US-CA, US",37.6140033333,-118.83255,12,,,Spiny Lizards,Sceloporus,Spiny Lizards,Reptilia,36141,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,,
14762352,c7d4d734-6c11-48ed-849a-9568cca087c6,2018-07-26 1:45:30 PM PDT,2018-07-26,2018-07-26 20:45:30 UTC,623607,mtbchriso,Chris Orr,2018-07-26 20:56:56 UTC,needs_id,https://www.inaturalist.org/observations/14762352,https://inaturalist-open-data.s3.amazonaws.com/photos/22025478/medium.jpeg,"",,2,0,false,2,"1016 Mount Morrison Rd, Mammoth Lakes, CA 93546, USA",37.61405082,-118.83212077,8,,,Hyalophora,Hyalophora,,Insecta,50914,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyalophora,,
15986554,e6b98def-28a7-426b-a71c-1357dc2e86f1,Mon Aug 06 2018 13:45:51 GMT-0700 (PDT),2018-08-06,2018-08-06 20:45:51 UTC,45538,hanan109,,2018-08-28 23:18:00 UTC,research,https://www.inaturalist.org/observations/15986554,https://inaturalist-open-data.s3.amazonaws.com/photos/23935202/medium.jpg,"",,2,0,false,3,"Mono County, UCNRS, US-CA, US",37.6135958126,-118.8316267078,10,,,Sagebrush Lizard,Sceloporus graciosus,Common Sagebrush Lizard,Reptilia,55960,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,Sceloporus graciosus,
15990905,7a10e8fb-f451-4cd4-9fb8-39b54e021c46,2018-08-28 3:33:45 PM PDT,2018-08-28,2018-08-28 22:33:45 UTC,623607,mtbchriso,Chris Orr,2018-08-29 02:28:05 UTC,research,https://www.inaturalist.org/observations/15990905,https://inaturalist-open-data.s3.amazonaws.com/photos/23943371/medium.jpeg,"",,1,0,false,2,"1016 Mount Morrison Rd, Mammoth Lakes, CA 93546, USA",37.6138420105,-118.8329849243,,gps,gps,Western Tiger Swallowtail,Papilio rutulus,Western Tiger Swallowtail,Insecta,47226,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rutulus,
17115502,38b83a71-5531-4bcd-aec2-80897f3c7d84,2018/09/25 4:29 PM PDT,2018-09-25,2018-09-25 23:29:00 UTC,26610,anudibranchmom,Robin Gwen Agarwal,2018-10-02 00:36:21 UTC,research,https://www.inaturalist.org/observations/17115502,https://inaturalist-open-data.s3.amazonaws.com/photos/25919440/medium.jpeg,"",,2,0,false,,"Mono County, CA, USA",37.6197033333,-118.81956,,,,Aerial Yellowjackets,Dolichovespula,Aerial Yellowjackets,Insecta,52912,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Dolichovespula,,
26086300,11e5ead8-bf48-441f-8cc0-aa5f245914bf,Thu May 30 2019 16:06:07 GMT-0700 (PDT),2019-05-30,2019-05-30 23:06:07 UTC,1644831,rachaelmposton,"",2019-05-30 23:38:17 UTC,needs_id,https://www.inaturalist.org/observations/26086300,https://static.inaturalist.org/photos/40474640/medium.jpg,"","",0,0,false,3,"93546, Mammoth Lakes, CA, US",37.6156222634,-118.8150343114,30,,,Drummond's Rockcress,Boechera stricta,drummond's rockcress,Plantae,75824,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Boechera,Boechera stricta,
26159371,892c8b71-00bc-4fa0-9863-842219e03ed0,Fri May 31 2019 07:55:39 GMT-0700 (PDT),2019-05-31,2019-05-31 14:55:39 UTC,1600379,wongatrappin,Jonah Benningfield,2019-06-01 05:35:46 UTC,research,https://www.inaturalist.org/observations/26159371,https://inaturalist-open-data.s3.amazonaws.com/photos/40594473/medium.jpg,"",Thousands of them around here ,1,0,false,3,"Mono County, US-CA, US",37.6131598698,-118.8442729042,5,,,Painted Lady,Vanessa cardui,Painted Lady,Insecta,48548,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,
26159419,36e12d1e-e5b5-42b9-ba07-9cfed97082c3,Fri May 31 2019 22:35:59 GMT-0700 (PDT),2019-05-31,2019-06-01 05:35:59 UTC,1600379,wongatrappin,Jonah Benningfield,2019-06-01 05:37:43 UTC,research,https://www.inaturalist.org/observations/26159419,https://inaturalist-open-data.s3.amazonaws.com/photos/40594587/medium.jpg,"",,1,0,false,3,"1001 Mount Morrison Rd, Mammoth Lakes, CA, US",37.6135742292,-118.8316040767,10,,,Vashti Sphinx Moth,Sphinx vashti,Vashti Sphinx,Insecta,135185,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Sphinx,Sphinx vashti,
26159704,ff84cdb4-803c-41df-b041-56e2c611aff5,Fri May 31 2019 22:44:14 GMT-0700 (PDT),2019-05-31,2019-06-01 05:44:14 UTC,1600379,wongatrappin,Jonah Benningfield,2019-06-01 05:46:27 UTC,needs_id,https://www.inaturalist.org/observations/26159704,https://inaturalist-open-data.s3.amazonaws.com/photos/40595117/medium.jpg,"",Correct me if I’m wrong ,1,0,false,3,"1001 Mount Morrison Rd, Mammoth Lakes, CA, US",37.6135780356,-118.8315857234,19,,,Eupithecia nevadata,Eupithecia nevadata,,Insecta,1338298,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,,
26159946,99b04e3b-4e9c-47f3-9e8f-db9690d16afd,Fri May 31 2019 22:53:14 GMT-0700 (PDT),2019-05-31,2019-06-01 05:53:14 UTC,1600379,wongatrappin,Jonah Benningfield,2019-06-01 05:54:16 UTC,research,https://www.inaturalist.org/observations/26159946,https://inaturalist-open-data.s3.amazonaws.com/photos/40595552/medium.jpg,"",,2,0,false,3,"1001 Mount Morrison Rd, Mammoth Lakes, CA, US",37.6135899696,-118.831705107,19,,,Stamnodes marmorata,Stamnodes marmorata,,Insecta,360310,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Stamnodes,Stamnodes marmorata,
26160362,d53d974c-d8f3-4ce8-bf76-f48909ad0b38,Fri May 31 2019 22:59:32 GMT-0700 (PDT),2019-05-31,2019-06-01 05:59:32 UTC,1600379,wongatrappin,Jonah Benningfield,2019-06-01 06:10:29 UTC,research,https://www.inaturalist.org/observations/26160362,https://inaturalist-open-data.s3.amazonaws.com/photos/40596410/medium.jpg,"",,2,0,false,3,"1025–1099 Mount Morrison Rd, Mammoth Lakes, CA, US",37.6136032789,-118.8313530074,11,,,Stamnodes marmorata,Stamnodes marmorata,,Insecta,360310,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Stamnodes,Stamnodes marmorata,
26160394,2e95386d-7e3e-413a-a772-e9bdd7195097,Fri May 31 2019 22:58:42 GMT-0700 (PDT),2019-05-31,2019-06-01 05:58:42 UTC,1600379,wongatrappin,Jonah Benningfield,2019-06-01 06:12:11 UTC,needs_id,https://www.inaturalist.org/observations/26160394,https://inaturalist-open-data.s3.amazonaws.com/photos/40596499/medium.jpg,"",,1,0,false,3,"1001 Mount Morrison Rd, Mammoth Lakes, CA, US",37.6136252076,-118.831690802,17,,,Egira rubrica,Egira rubrica,,Insecta,218902,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Egira,Egira rubrica,
26160958,4db757ea-70dd-4b35-846d-d02025fa80db,Fri May 31 2019 23:37:30 GMT-0700 (PDT),2019-05-31,2019-06-01 06:37:30 UTC,1600379,wongatrappin,Jonah Benningfield,2019-06-01 06:38:14 UTC,research,https://www.inaturalist.org/observations/26160958,https://inaturalist-open-data.s3.amazonaws.com/photos/40597551/medium.jpg,"",,1,0,false,3,"1001 Mount Morrison Rd, Mammoth Lakes, CA, US",37.6136770752,-118.8317638357,10,,,Glover's Silkmoth,Hyalophora gloveri,Glover's Silkmoth,Insecta,81654,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyalophora,Hyalophora gloveri,
26753422,44cd2ba6-6249-4356-ae1c-e88a5c017c25,Mon Jun 10 2019 08:56:11 GMT-0700 (PDT),2019-06-10,2019-06-10 15:56:11 UTC,1600379,wongatrappin,Jonah Benningfield,2019-06-10 16:11:15 UTC,needs_id,https://www.inaturalist.org/observations/26753422,https://inaturalist-open-data.s3.amazonaws.com/photos/41559868/medium.jpg,"",,0,0,false,3,"Mono County, UCNRS, US-CA, US",37.6139105112,-118.8362815139,10,,,two-colored phacelia,Phacelia bicolor,two-colored phacelia,Plantae,67806,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Phacelia,Phacelia bicolor,
26769420,3271d339-5e15-4830-baa2-2cae5b0b3e2b,Mon Jun 10 2019 14:08:08 GMT-0700 (PDT),2019-06-10,2019-06-10 21:08:08 UTC,1860418,adriannasmyth,,2019-06-10 21:08:25 UTC,research,https://www.inaturalist.org/observations/26769420,https://inaturalist-open-data.s3.amazonaws.com/photos/41586288/medium.jpg,"",,2,0,false,3,"1001 Mount Morrison Rd, Mammoth Lakes, CA, US",37.6135053313,-118.8314781881,8,,,antelope brush,Purshia tridentata,Antelope Bitterbrush,Plantae,67804,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Purshia,Purshia tridentata,
26793808,e3dd622a-906c-4a71-9f89-29bbd083cd10,Tue Jun 11 2019 00:38:47 GMT-0700 (PDT),2019-06-11,2019-06-11 07:38:47 UTC,1600379,wongatrappin,Jonah Benningfield,2019-06-11 07:41:12 UTC,needs_id,https://www.inaturalist.org/observations/26793808,https://inaturalist-open-data.s3.amazonaws.com/photos/41626777/medium.jpg,"",,2,0,false,3,"1001 Mount Morrison Rd, Mammoth Lakes, CA, US",37.6135365526,-118.8319788316,30,,,Arañas camello y parientes,Solifugae,Solifuges,Arachnida,47824,Animalia,Arthropoda,Arachnida,Solifugae,,,,
26811605,57325312-5dbc-4144-ae3b-42bfea46132a,Tue Jun 11 2019 08:06:30 GMT-0700 (PDT),2019-06-11,2019-06-11 15:06:30 UTC,1600379,wongatrappin,Jonah Benningfield,2019-06-11 16:38:16 UTC,needs_id,https://www.inaturalist.org/observations/26811605,https://inaturalist-open-data.s3.amazonaws.com/photos/41654521/medium.jpg,"",,0,0,false,3,"Mono County, US-CA, US",37.6138177235,-118.8407028002,5,,,Nuttall's larkspur,Delphinium nuttallianum,upland larkspur,Plantae,76630,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Delphinium,Delphinium nuttallianum,
26811687,a428a27c-650f-469a-838d-c91071462044,Tue Jun 11 2019 08:10:17 GMT-0700 (PDT),2019-06-11,2019-06-11 15:10:17 UTC,1600379,wongatrappin,Jonah Benningfield,2019-06-11 16:39:59 UTC,needs_id,https://www.inaturalist.org/observations/26811687,https://inaturalist-open-data.s3.amazonaws.com/photos/41654667/medium.jpg,"",,0,0,false,3,"Mono County, US-CA, US",37.6140592061,-118.8390350529,5,,,,Oenothera,"evening primroses, sundrops, and beeblossoms",Plantae,48626,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,,
26811746,73373331-546e-40b7-a73d-4c8298c57da2,Tue Jun 11 2019 08:30:27 GMT-0700 (PDT),2019-06-11,2019-06-11 15:30:27 UTC,1600379,wongatrappin,Jonah Benningfield,2019-06-11 16:41:29 UTC,research,https://www.inaturalist.org/observations/26811746,https://inaturalist-open-data.s3.amazonaws.com/photos/41654768/medium.jpg,"",,1,0,false,3,"Mono County, UCNRS, US-CA, US",37.6139807934,-118.8351909445,5,,,Western Tiger Swallowtail,Papilio rutulus,Western Tiger Swallowtail,Insecta,47226,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rutulus,
26950916,039f800e-9cfb-4c35-a317-15a0fc3ea871,2019-06-13 6:49:09 PM PDT,2019-06-13,2019-06-13 18:49:09 UTC,1052313,prrouse,Paula,2019-06-14 03:31:36 UTC,needs_id,https://www.inaturalist.org/observations/26950916,https://inaturalist-open-data.s3.amazonaws.com/photos/41900790/medium.jpeg,"",,2,0,false,2,"Mono County, UCNRS, US-CA, US",37.61388766,-118.83429928,3,,,onions,Allium,onions,Plantae,47357,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,,
26961397,7fa11f7c-ede5-4bdc-91b1-2e05f479fb65,2019-06-13 7:03:06 PM PDT,2019-06-13,2019-06-14 02:03:06 UTC,1052313,prrouse,Paula,2019-06-14 12:20:10 UTC,needs_id,https://www.inaturalist.org/observations/26961397,https://inaturalist-open-data.s3.amazonaws.com/photos/41900792/medium.jpeg,"",,0,0,false,2,"Mono County, UCNRS, US-CA, US",37.61388391,-118.83495302,5,,,,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Insecta,Lepidoptera,,,,
26962385,2b5d10ba-cafb-4d41-9f3f-e1db4c62a434,Thu Jun 13 2019 18:31:00 GMT-0700 (PDT),2019-06-13,2019-06-14 01:31:00 UTC,1874292,dougman,Doug maner,2019-06-14 13:01:14 UTC,research,https://www.inaturalist.org/observations/26962385,https://inaturalist-open-data.s3.amazonaws.com/photos/41902374/medium.jpeg,"",,1,0,false,333,Toms Place,37.6099849604,-118.8300000317,,,,Mule Deer,Odocoileus hemionus,Mule Deer,Mammalia,42220,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus hemionus,
27003067,88e1ab03-3835-40e9-9838-712b85775ff7,2019-06-14 8:08:29 PM PDT,2019-06-14,2019-06-15 03:08:29 UTC,1832952,lavender_lia,Lia Mendez,2019-06-15 03:40:35 UTC,research,https://www.inaturalist.org/observations/27003067,https://static.inaturalist.org/photos/41969762/medium.jpeg,"",,1,0,false,2,"Mono County, UCNRS, US-CA, US",37.6130561829,-118.8316650391,,gps,gps,western blue flag,Iris missouriensis,western blue flag,Plantae,57730,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris missouriensis,
27003162,9467bfd0-97be-4d63-927e-231ba926fccb,2019-06-13 7:50:12 PM PDT,2019-06-13,2019-06-14 02:50:12 UTC,1832952,lavender_lia,Lia Mendez,2019-06-15 03:44:00 UTC,needs_id,https://www.inaturalist.org/observations/27003162,https://static.inaturalist.org/photos/41969942/medium.jpeg,"",,0,0,false,2,"Toms Place, CA 93546, USA",37.6138877869,-118.8322219849,,gps,gps,evening-primroses,Oenothera,"evening primroses, sundrops, and beeblossoms",Plantae,48626,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,,
27003250,7a0fa6df-1b2e-4c09-b7f5-307eeaa31c69,2019-06-13 7:25:54 PM PDT,2019-06-13,2019-06-14 02:25:54 UTC,1832952,lavender_lia,Lia Mendez,2019-06-15 03:45:25 UTC,needs_id,https://www.inaturalist.org/observations/27003250,https://static.inaturalist.org/photos/41970015/medium.jpeg,"",,1,0,false,2,"Toms Place, CA 93546, USA",37.613655,-118.8317552,20,,,prickly pears,Opuntia,Prickly Pears,Plantae,47902,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,
27017674,d4eebad4-b7da-492a-b404-2b9ec6514196,2019-06-13,2019-06-13,,1874292,dougman,Doug maner,2019-06-15 13:12:09 UTC,needs_id,https://www.inaturalist.org/observations/27017674,https://inaturalist-open-data.s3.amazonaws.com/photos/41993196/medium.jpeg,"",,1,0,false,333,Mammoth Lakes,37.6136682,-118.8317731,,,,pines,Pinus,pines,Plantae,47561,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,,
27018033,79adde72-a00a-4aac-95f2-8e8db8decfb7,2019-06-05,2019-06-05,,1874292,dougman,Doug maner,2019-06-15 13:18:05 UTC,research,https://www.inaturalist.org/observations/27018033,https://inaturalist-open-data.s3.amazonaws.com/photos/41993809/medium.jpeg,"",,2,0,false,333,Mammoth Lakes,37.6136682,-118.8317731,,,,Brodiaea elegans elegans,Brodiaea elegans elegans,,Plantae,57127,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Brodiaea,Brodiaea elegans,Brodiaea elegans elegans
27018814,f197f0f1-8960-497a-95d5-08956c8212e6,2019-06-05,2019-06-05,,1874292,dougman,Doug maner,2019-06-15 13:33:42 UTC,needs_id,https://www.inaturalist.org/observations/27018814,https://inaturalist-open-data.s3.amazonaws.com/photos/41995008/medium.jpeg,"",,1,0,false,333,Mammoth Lakes,37.6136682,-118.8317731,,,,Woolly sunflowers,Eriophyllum,Woolly sunflowers,Plantae,53396,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eriophyllum,,
27018865,ac7c6167-a656-4d7f-8cb1-cd7ce36058f5,2019-06-05,2019-06-05,,1874292,dougman,Doug maner,2019-06-15 13:35:02 UTC,needs_id,https://www.inaturalist.org/observations/27018865,https://inaturalist-open-data.s3.amazonaws.com/photos/41995085/medium.jpeg,"",,1,0,false,333,Mammoth Lakes,37.6136682,-118.8317731,,,,Woolly sunflowers,Eriophyllum,Woolly sunflowers,Plantae,53396,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eriophyllum,,
27021392,2345434d-c324-40f6-aa64-8585b43723b7,2019-06-15 6:18:20 AM PDT,2019-06-15,2019-06-15 13:18:20 UTC,1832952,lavender_lia,Lia Mendez,2019-06-15 14:23:24 UTC,research,https://www.inaturalist.org/observations/27021392,https://static.inaturalist.org/photos/41999125/medium.jpeg,"",,2,0,false,2,"Toms Place, CA 93546, USA",37.613669,-118.8317356,20,,,desert paintbrush,Castilleja chromosa,Desert Paintbrush,Plantae,76139,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,Castilleja chromosa,
27021884,c1077ef2-70a9-4210-b192-3399c73fc182,2019-06-15 6:26:04 AM PDT,2019-06-15,2019-06-15 13:26:04 UTC,1832952,lavender_lia,Lia Mendez,2019-06-15 14:32:18 UTC,needs_id,https://www.inaturalist.org/observations/27021884,https://static.inaturalist.org/photos/41999897/medium.jpeg,"",,1,0,false,2,"Toms Place, CA 93546, USA",37.613691,-118.8315916,50,,,sulfur buckwheat,Eriogonum umbellatum,sulfur buckwheat,Plantae,77040,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Eriogonum,Eriogonum umbellatum,
27022123,d02662cb-1ae1-44da-b176-6e3b097695c9,Sat Jun 15 2019 07:36:02 GMT-0700 (PDT),2019-06-15,2019-06-15 14:36:02 UTC,1581742,davewaldrop,,2019-06-15 14:36:29 UTC,needs_id,https://www.inaturalist.org/observations/27022123,https://inaturalist-open-data.s3.amazonaws.com/photos/42000314/medium.jpg,"",,2,0,false,3,"1001 Mount Morrison Rd, Mammoth Lakes, CA, US",37.6132723969,-118.8318581321,5,,,Euglypta,Euglypta,,Plantae,1605665,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Phacelia,,
27023182,ce3fa141-14e9-4259-9f38-b79fb712a098,2019-06-14,2019-06-14,,1832952,lavender_lia,Lia Mendez,2019-06-15 14:53:36 UTC,needs_id,https://www.inaturalist.org/observations/27023182,https://static.inaturalist.org/photos/42002106/medium.jpeg,"",,1,0,false,2,"Toms Place, CA 93546, USA",37.6136623,-118.8317485,19,gps,gps,Biscuitroots,Lomatium,Biscuitroots,Plantae,55343,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Lomatium,,
27024955,11bca5d9-a4cb-408f-9c30-8ff7ea322de6,Sat Jun 15 2019 08:21:56 GMT-0700 (PDT),2019-06-15,2019-06-15 15:21:56 UTC,1581742,davewaldrop,,2019-06-15 15:23:31 UTC,needs_id,https://www.inaturalist.org/observations/27024955,https://inaturalist-open-data.s3.amazonaws.com/photos/42004692/medium.jpg,"",,0,0,false,3,"1001 Mount Morrison Rd, Mammoth Lakes, CA, US",37.6136051165,-118.8315910847,10,,,,Lycosidae,Wolf Spiders,Arachnida,47416,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,,,
27025046,4f68e4d6-0202-4abc-abfd-c9308b719574,2019-06-15 8:23:06 AM PDT,2019-06-15,2019-06-15 15:23:06 UTC,1809585,dougmaner,"",2019-06-15 15:24:59 UTC,research,https://www.inaturalist.org/observations/27025046,https://inaturalist-open-data.s3.amazonaws.com/photos/42004837/medium.jpeg,"",Smells sweet,1,0,false,2,"Toms Place, CA 93546, USA",37.61357952,-118.83132275,5,,,common sagebrush,Artemisia tridentata,Big Sagebrush,Plantae,75598,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia tridentata,
27025199,b2ffa304-37f1-4c11-a902-7cef6247ee3b,2019-06-15 8:26:09 AM PDT,2019-06-15,2019-06-15 15:26:09 UTC,1809585,dougmaner,"",2019-06-15 15:27:28 UTC,needs_id,https://www.inaturalist.org/observations/27025199,https://inaturalist-open-data.s3.amazonaws.com/photos/42005096/medium.jpeg,"",,0,0,false,2,"Toms Place, CA 93546, USA",37.61361735,-118.8313511,8,,,,Magnoliopsida,dicots,Plantae,47124,Plantae,Tracheophyta,Magnoliopsida,,,,,
27025274,f32e16b8-a06d-4cca-bd73-7da737439631,2019-06-15 8:27:44 AM PDT,2019-06-15,2019-06-15 15:27:44 UTC,1809585,dougmaner,"",2019-06-15 15:28:38 UTC,needs_id,https://www.inaturalist.org/observations/27025274,https://inaturalist-open-data.s3.amazonaws.com/photos/42005213/medium.jpeg,"",,0,0,false,2,"Toms Place, CA 93546, USA",37.61362763,-118.83123875,6,,,,Magnoliopsida,dicots,Plantae,47124,Plantae,Tracheophyta,Magnoliopsida,,,,,
27025355,874a676e-8b7c-4fee-9736-7ac85427620f,2019-06-15 8:29:06 AM PDT,2019-06-15,2019-06-15 15:29:06 UTC,1809585,dougmaner,"",2019-06-15 15:30:19 UTC,research,https://www.inaturalist.org/observations/27025355,https://inaturalist-open-data.s3.amazonaws.com/photos/42005362/medium.jpeg,"",,1,0,false,2,"Toms Place, CA 93546, USA",37.61351446,-118.8312205,4,,,two-colored phacelia,Phacelia bicolor,two-colored phacelia,Plantae,67806,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Phacelia,Phacelia bicolor,
27025439,3221a5f5-8a25-40c6-8df1-7fba7d1deee2,Sat Jun 15 2019 08:23:26 GMT-0700 (PDT),2019-06-15,2019-06-15 15:23:26 UTC,1865932,markrose,Mark Rose,2019-06-15 15:31:36 UTC,research,https://www.inaturalist.org/observations/27025439,https://static.inaturalist.org/photos/42005487/medium.jpg,"",,0,0,false,3,"1016 Mount Morrison Rd, Mammoth Lakes, CA, US",37.6141116349,-118.8333633543,5,,,California evening primrose,Oenothera avita,California evening primrose,Plantae,1526804,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera avita,
27025505,e1314576-999f-4320-a566-75bff324ea5e,Sat Jun 15 2019 08:26:28 GMT-0700 (PDT),2019-06-15,2019-06-15 15:26:28 UTC,1589660,griffie,,2019-06-15 15:32:24 UTC,research,https://www.inaturalist.org/observations/27025505,https://inaturalist-open-data.s3.amazonaws.com/photos/42005581/medium.jpg,"",,1,0,false,3,"1001 Mount Morrison Rd, Mammoth Lakes, CA, US",37.6136031049,-118.8316402865,5,,,common stork's-bill,Erodium cicutarium,Redstem Stork's-bill,Plantae,47687,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,Erodium cicutarium,
27025609,850c5f7e-dcb9-45d5-8f0e-77b7620c8a8f,Sat Jun 15 2019 08:33:38 GMT-0700 (PDT),2019-06-15,2019-06-15 15:33:38 UTC,1877968,canyonjsam,,2019-06-15 15:34:08 UTC,needs_id,https://www.inaturalist.org/observations/27025609,https://inaturalist-open-data.s3.amazonaws.com/photos/42005726/medium.jpg,"",,0,0,false,3,"1001 Mount Morrison Rd, Mammoth Lakes, CA, US",37.6135697868,-118.8315743209,5,,,,Artemisia tridentata,Big Sagebrush,Plantae,75598,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia tridentata,
27025641,73797dd7-c6df-4eb3-966e-73c969eacf6f,2019-06-15 8:32:11 AM PDT,2019-06-15,2019-06-15 15:32:11 UTC,1809585,dougmaner,"",2019-06-15 15:34:34 UTC,needs_id,https://www.inaturalist.org/observations/27025641,https://inaturalist-open-data.s3.amazonaws.com/photos/42005769/medium.jpeg,"",,1,0,false,2,"Toms Place, CA 93546, USA",37.61351131,-118.83119296,11,,,Antelope Bitterbrush,Purshia tridentata,Antelope Bitterbrush,Plantae,67804,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Purshia,Purshia tridentata,
